Model,Category,Word,Instance_ID,Step,Description,Guess
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,16,4,"This arthropod has a hardened outer coating and is generally egg-shaped, dwelling in humid environments and feeding on rotting substances.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,17,4,"A versatile arachnid has an elongated body and multiple appendages that enable it to inhabit diverse environments, including underground and domestic spaces, feeding on a broad variety of food sources.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,18,4,"A small, elongated insect has a hard outer covering, is often brown or gray in color, lives in damp environments with low light, has six legs, and possesses specialized mouthparts for eating and defense.",beetle
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,19,4,"The insect is characterized by its slender, elongated form and large number of legs, usually found in damp, poorly lit areas where it feeds on decaying plant material.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,20,4,"A tiny, flat, elongated insect with a hardened exoskeleton, long appendages, and multiple vision organs, typically brown or gray in hue, often inhabiting damp surroundings and able to thrive in different environments.",ant
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,21,4,"This insect has a flat, oval body, a hard outer layer, numerous legs, and a biting mouthpart commonly discovered in moist environments.",mosquito
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,22,4,"A tiny, shielded arthropod thrives in moist settings and can tolerate a range of temperatures and humidity levels.",beetle
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,23,4,"This insect is a tiny, flat, egg-shaped creature with multiple limbs and a tough outer layer, often inhabiting dark, moist areas. It has a long body and notable head features that help it move and find food in narrow spaces.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,24,4,"This tiny creature is characterized by its elongated appearance, armor-like covering, numerous appendages, and broad, flat torso, allowing it to survive in diverse settings with varying temperatures and limited nutrition.",ant
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,25,4,"A small, flat, egg-like creature inhabits dim environments, has multiple legs, and moves efficiently through narrow spaces to locate food and shelter.",centipede
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,26,4,"A small, flat insect often found in various environments, feeding on dead and living plants, frequently inhabiting concealed areas, causing discomfort to people.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,27,4,"This insect has a flat, oval-shaped body designed to thrive in dark, damp environments. It feeds on organic matter and navigates using its extended body and highly sensitive antennae.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,28,4,This flat creature thrives in humid environments and is often misidentified due to its limb-like protrusions.,millipede
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,29,4,"A small, flat insect resembling a cookie cutter is commonly discovered in residential areas, boasting a tough skin and many legs, and has shown almost no alterations since the time of the dinosaurs.",millipede
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,30,4,"This tiny creature has a protective outer shell and many legs, usually living in moist areas with plenty of food.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,31,4,"This insect is a slender, elongated being covered in a tough outer shell and featuring multiple limbs, often found in areas with high humidity and limited light.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,32,4,"This insect is nocturnal, adaptable to different environments, and frequently inhabits residential spaces, causing disturbances due to its agility in navigating through tight spaces.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,33,4,"This insect is a tiny, multi-legged creature that has developed protective features to thrive in underground environments and can move quickly through tight spaces.",centipede
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,34,4,"This small, egg-like creature is well-suited to low-light conditions and humid environments, thanks to its long, slender body and numerous limbs that allow for agile movement through tight spaces.",worm
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,35,4,The insect has a hard outer layer and additional parts that help it survive in damp or wet places.,insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,36,4,"This small, slender creature has a tough outer covering and multiple limbs, typically found in moist, dimly lit environments and active at night, often regarded as an unwelcome visitor due to its association with decay and disease.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,37,4,This insect is known for its distinctive appearance and remarkable capacity to survive in harsh environments.,butterfly
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,38,4,"This insect is a small, flat, and oval-shaped creature that inhabits dark, damp environments and feeds on various organic materials using its extended limbs, antennae, and powerful mouthparts.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,39,4,"The insect is characterized by a small, flat body covered in a hard outer layer, usually black in color, and able to survive well in damp conditions.",beetle
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,40,4,"A flat, multi-legged creature lives in damp environments and eats organic matter.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,41,4,"This insect has a hardened exterior, is flat and small, often brown or reddish-brown in color, lives in damp environments, and has six legs and distinctive antennae.",ant
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,42,4,"This insect is a small, flat, oval-shaped creature with six legs, typically brown or gray in color, and often inhabits dark, damp environments. It features a long, slender body and possesses powerful jaws for consuming food and defending itself.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,43,4,"This arthropod has a flat, oval shape and a brownish-gray coloration that helps it blend in with its surroundings.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,44,4,"This insect is a low-maintenance, adaptable arthropod with a streamlined body, multiple limbs, tough exoskeleton, and prominent, multi-faceted eyes.",ant
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,45,4,"This small animal possesses a hardened exoskeleton and multiple appendages that allow it to flourish in diverse environments, even in cramped conditions.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,46,4,"A small, flat insect infrequently enters homes because of its hard outer layer, multiple limbs, and powerful jaws.",ant
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,47,4,"This insect is adapted to thrive in moist environments and has a long, thin, and agile body.",centipede
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,48,4,"A robust, flat insect with six legs and two antennae typically inhabits confined spaces.",ant
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,49,4,"This arthropod is characterized by its flat shape, numerous limbs, and adaptability to low-light, damp conditions, as well as human-made environments.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,50,4,"A small, flat insect with six legs and a hard exoskeleton that is often considered a pest due to its feeding habits.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,51,4,"This insect has a slender, elongated body and numerous appendages.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,52,4,"A lowly, worm-like organism with a flat body, multiple appendages, and a distinctive face inhabits damp environments, consuming rotting substances and human waste, marked by its striking facial characteristics.",flea
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,53,4,"The insect is a small, flat, oval-shaped creature with a hard outer shell and numerous legs, commonly found in various environments and frequently linked to indoor dwellings and associated with issues related to cleanliness and health concerns.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,54,4,"A tiny, elongated creature with a tough outer layer usually inhabiting damp areas, characterized by its earthy tones, and consuming a wide variety of foods.",lizard
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,55,4,"This insect has a robust protective shell, numerous appendages, and a strong, pungent odor that serves as a defense mechanism.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,56,4,"This insect is a small, flat, oval-shaped creature with multiple legs and a multicolored body, typically inhabiting various environments and consuming decaying organic material and food scraps.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,57,4,"An insect inhabits damp environments and features a compact body along with unique, hardened eating and sensing structures.",ant
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,58,4,"A small, oval-shaped creature dwells in damp, shaded areas, consuming decaying plant matter with its robust mouthparts.",termite
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,59,4,"This creature has a small, flat body with numerous legs and a hardened outer layer, usually found in damp environments and feeds on organic materials using a long mouth and powerful jaws for both eating and protection.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,60,4,"The creature is a long, thin insect that lives in many different places and eats rotting things and trash.",worm
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,61,4,"This insect has a sturdy build and agile appendages that enable it to thrive in harsh, damp conditions.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,62,4,"The creature has a hardened outer layer, often brown or gray in color, and is commonly found in damp settings.",lichen
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,63,4,"This pest is commonly unwanted due to its tendency to inhabit homes and buildings in unsanitary areas, thanks to its slender body and many legs that enable it to quickly move across different surfaces.",cockroach
